,index,author,viaf_author_uri,title,downloads,date,gutenberg_id,genre,source
4079,3691,"Stephens, Robert Neilson",,The Road to Paris: A Story of Adventure,17,date?,35488,fic,gutenberg
4080,4560,"Stern, G. B. (Gladys Bronwyn)",,Twos and Threes,7,date?,46049,fic,gutenberg
4081,1975,"Sterrett, Frances R. (Frances Roberta)",,Mary Rose of Mifflin,8,date?,22041,fic,gutenberg
4082,4072,"Sterrett, Frances R. (Frances Roberta)",,Rebecca's Promise,6,date?,40024,fic,gutenberg
4083,4061,"Sterrett, Frances R. (Frances Roberta)",,The Amazing Inheritance,6,date?,39933,fic,gutenberg
4084,3684,"Stevens, Francis",,Friend Island,31,date?,35401,fic,gutenberg
4085,1005,"Stevenson, Burton Egbert",,A Soldier of Virginia: A Tale of Colonel Washington and Braddock's Defeat,7,date?,10094,fic,gutenberg
4086,1020,"Stevenson, Burton Egbert",,Affairs of State: Being an Account of Certain Surprising Adventures Which Befell an American Family in the Land of Windmills,7,date?,10397,fic,gutenberg
4087,3671,"Stevenson, Burton Egbert",,That Affair at Elizabeth,57,date?,35247,fic,gutenberg
4088,3730,"Stevenson, Burton Egbert",,"The Girl from Alsace: A Romance of the Great War, Originally Published under the Title of Little Comrade",14,date?,35926,fic,gutenberg
4089,999,"Stevenson, Burton Egbert",,The Mystery of the Boule Cabinet: A Detective Story,66,date?,10067,fic,gutenberg
4090,1987,"Stewart, Charles D. (Charles David)",,The Wrong Woman,10,date?,22140,fic,gutenberg
4091,3686,"Stilson, Charles B. (Charles Billings)",,Polaris of the Snows,9,date?,35426,fic,gutenberg
4092,1865,"Stimpson, Herbert Baird",,The Tory Maid,3,date?,20678,fic,gutenberg
4093,2949,"Stocking, Charles Francis",,Carmen Ariza,7,date?,30312,fic,gutenberg
4094,2052,"Stockley, Cynthia",,Blue Aloes: Stories of South Africa,10,date?,22568,fic,gutenberg
4095,3843,"Stockley, Cynthia",,Pink Gods and Blue Demons,10,date?,37258,fic,gutenberg
4096,3758,"Stockley, Cynthia",,Poppy: The Story of a South African Girl,8,date?,36138,fic,gutenberg
4097,3842,"Stockley, Cynthia",,The Claw,4,date?,37257,fic,gutenberg
4098,4079,"Stockley, Cynthia",,Wanderfoot (The Dream Ship),6,date?,40059,fic,gutenberg
4099,3844,"Stockley, Cynthia",,Wild Honey: Stories of South Africa,8,date?,37259,fic,gutenberg
4100,423,"Stone, Louis",,Jonah,3,date?,3678,fic,gutenberg
4101,91,"Stout, Rex",,Under the Andes,96,date?,546,fic,gutenberg
4102,867,"Streuvels, Stijn",,The Path of Life,9,date?,8437,fic,gutenberg
4103,1039,"Stribling, T. S. (Thomas Sigismund)",,Birthright: A Novel,7,date?,10621,fic,gutenberg
4104,948,"Stribling, T. S. (Thomas Sigismund)",,The Cruise of the Dry Dock,5,date?,9547,fic,gutenberg
4105,4076,"Striker, Fran",,The Lone Ranger Rides,45,date?,40038,fic,gutenberg
4106,1676,"Stringer, Arthur",,Never-Fail Blake,6,date?,18671,fic,gutenberg
4107,1785,"Stringer, Arthur",,Phantom Wires: A Novel,14,date?,19735,fic,gutenberg
4108,3497,"Stringer, Arthur",,The Man Who Couldn't Sleep,27,date?,33645,fic,gutenberg
4109,2654,"Stringer, Arthur",,The Prairie Child,4,date?,28514,fic,gutenberg
4110,2420,"Stringer, Arthur",,The Prairie Mother,6,date?,26011,fic,gutenberg
4111,1699,"Stringer, Arthur",,The Prairie Wife,22,date?,18875,fic,gutenberg
4112,4462,"Stringer, Arthur",,The Shadow,10,date?,44336,fic,gutenberg
4113,4297,"Stringer, Arthur",,The Silver Poppy,4,date?,42184,fic,gutenberg
4114,4687,"Stringer, Arthur",,The Wire Tappers,8,date?,50203,fic,gutenberg
4115,2383,"Sullivan, Alan",,The Rapids,3,date?,25774,fic,gutenberg
4116,2571,"Sullivan, Francis William",,The Free Range,23,date?,27511,fic,gutenberg
4117,2876,"Sullivan, Francis William",,The Harbor of Doubt,6,date?,29817,fic,gutenberg
4118,3046,"Sullivan, Francis William",,The Wilderness Trail,17,date?,30925,fic,gutenberg
4119,4651,"Sutcliffe, Halliwell",,Shameless Wayne: A Romance of the last Feud of Wayne and Ratcliffe,7,date?,47674,fic,gutenberg
4120,4398,"Sutcliffe, Halliwell",,The White Horses,8,date?,43551,fic,gutenberg
4121,4381,"Sutton, Jeff",,First on the Moon,28,date?,43235,fic,gutenberg
4122,3320,"Swain, Dwight V.",,Henry Horn's X-Ray Eye Glasses,21,date?,32591,fic,gutenberg
4123,3060,"Swinnerton, Frank",,Coquette,10,date?,31005,fic,gutenberg
4124,1404,"Swinnerton, Frank",,Nocturne,18,date?,15177,fic,gutenberg
4125,3980,"Symons, Arthur",,Spiritual Adventures,12,date?,38893,fic,gutenberg
4126,4002,"Taggart, Marion Ames",,A Pilgrim Maid: A Story of Plymouth Colony in 1620,8,date?,39323,fic,gutenberg
4127,4650,"Taggart, Marion Ames",,Six Girls and Bob: A Story of Patty-Pans and Green Fields,6,date?,47655,fic,gutenberg
4128,4666,"Taggart, Marion Ames",,Six Girls and the Tea Room,7,date?,48389,fic,gutenberg
4129,4656,"Taggart, Marion Ames",,The Wyndham Girls,13,date?,47739,fic,gutenberg
4130,137,"Tarkington, Booth",,Alice Adams,78,date?,980,fic,gutenberg
4131,1634,"Tarkington, Booth",,Gentle Julia,24,date?,18259,fic,gutenberg
4132,719,"Tarkington, Booth",,Harlequin and Columbine,15,date?,6401,fic,gutenberg
4133,302,"Tarkington, Booth",,His Own People,18,date?,2326,fic,gutenberg
4134,738,"Tarkington, Booth",,His Own People,3,date?,6552,fic,gutenberg
4135,881,"Tarkington, Booth",,In the Arena: Stories of Political Life,14,date?,8740,fic,gutenberg
4136,265,"Tarkington, Booth",,Monsieur Beaucaire,24,date?,1983,fic,gutenberg
4137,65,"Tarkington, Booth",,Penrod,105,date?,402,fic,gutenberg
4138,739,"Tarkington, Booth",,Penrod,3,date?,6554,fic,gutenberg
4139,161,"Tarkington, Booth",,Penrod and Sam,45,date?,1158,fic,gutenberg
4140,337,"Tarkington, Booth",,Ramsey Milholland,11,date?,2595,fic,gutenberg
4141,211,"Tarkington, Booth",,"Seventeen: A Tale of Youth and Summer Time and the Baxter Family, Especially William",55,date?,1611,fic,gutenberg
4142,655,"Tarkington, Booth",,The Beautiful Lady,21,date?,5798,fic,gutenberg
4143,82,"Tarkington, Booth",,The Conquest of Canaan,19,date?,483,fic,gutenberg
4144,734,"Tarkington, Booth",,The Conquest of Canaan,0,date?,6547,fic,gutenberg
4145,46,"Tarkington, Booth",,The Flirt,27,date?,297,fic,gutenberg
4146,951,"Tarkington, Booth",,The Gentleman from Indiana,18,date?,9659,fic,gutenberg
4147,644,"Tarkington, Booth",,The Guest of Quesnay,15,date?,5756,fic,gutenberg
4148,906,"Tarkington, Booth",,The Magnificent Ambersons,128,date?,8867,fic,gutenberg
4149,154,"Tarkington, Booth",,The Turmoil: A Novel,29,date?,1098,fic,gutenberg
4150,395,"Tarkington, Booth",,The Two Vanrevels,16,date?,3428,fic,gutenberg
4151,3582,"Tarn, W. W. (William Woodthorpe)",,The Treasure of the Isle of Mist,19,date?,34410,fic,gutenberg
4152,2006,"Taylor, C. Bryson",,Nicanor - Teller of Tales : A Story of Roman Britain,12,date?,22304,fic,gutenberg
4153,4499,"Taylor, G. Winifred (Gertrude Winifred)",,The Vision Splendid,14,date?,45074,fic,gutenberg
4154,2552,"Taylor, George A. (George Augustine)",,The Sequel: What the Great War will mean to Australia,14,date?,27382,fic,gutenberg
4155,3334,"Tenn, William",,Project Hush,43,date?,32654,fic,gutenberg
4156,510,"Terhune, Albert Payson",,Black Caesar's Clan : A Florida Mystery Story,11,date?,4789,fic,gutenberg
4157,313,"Terhune, Albert Payson",,Bruce,22,date?,2391,fic,gutenberg
4158,4349,"Terhune, Albert Payson",,"Buff: A Collie, and Other Dog-Stories",26,date?,42804,fic,gutenberg
4159,314,"Terhune, Albert Payson",,Further Adventures of Lad,29,date?,2392,fic,gutenberg
4160,315,"Terhune, Albert Payson",,His Dog,27,date?,2393,fic,gutenberg
4161,3975,"Terhune, Albert Payson",,Lad: A Dog,77,date?,38777,fic,gutenberg
4162,2114,"Tevis, Walter S.",,The Big Bounce,29,date?,23153,fic,gutenberg
4163,4452,"Theiss, Lewis E. (Lewis Edwin)",,The Flying Reporter,10,date?,44227,fic,gutenberg
4164,1965,"Theiss, Lewis E. (Lewis Edwin)",,"The Secret Wireless; Or, The Spy Hunt of the Camp Brady Patrol",5,date?,21955,fic,gutenberg
4165,1225,"Theiss, Lewis E. (Lewis Edwin)",,The Young Wireless Operator?As a Fire Patrol: The Story of a Young Wireless Amateur Who Made Good as a Fire Patrol,16,date?,12839,fic,gutenberg
4166,2871,"Thieme, Richard",,Pleasant Journey,15,date?,29790,fic,gutenberg
4167,4594,"Thompson, Arthur R. (Arthur Ripley)",,Gold-Seeking on the Dalton Trail: Being the Adventures of Two New England Boys in Alaska and the Northwest Territory,10,date?,46503,fic,gutenberg
4168,2952,"Thompson, Don",,High Dragon Bump,18,date?,30330,fic,gutenberg
4169,3309,"Thompson, Don",,The Telenizer,17,date?,32574,fic,gutenberg
4170,2986,"Thompson, Ruth Plumly",,The Royal Book of Oz: In which the Scarecrow goes to search for his family tree and discovers that he is the Long Lost Emperor of the Silver Island,129,date?,30537,fic,gutenberg
4171,4115,"Thorne, Guy",,A Lost Cause,8,date?,40539,fic,gutenberg
4172,3884,"Thorne, Guy",,Chance in Chains: A Story of Monte Carlo,3,date?,37591,fic,gutenberg
4173,3804,"Thorne, Guy",,"House of Torment: A Tale of the Remarkable Adventures of Mr. John Commendone, Gentleman to King Phillip II of Spain at the English Court",12,date?,36721,fic,gutenberg
4174,4098,"Thorne, Guy",,The Air Pirate,12,date?,40361,fic,gutenberg
4175,4118,"Thorne, Guy",,The Angel,11,date?,40571,fic,gutenberg
4176,3849,"Thorne, Guy",,The City in the Clouds,22,date?,37270,fic,gutenberg
4177,4178,"Thorne, Guy",,The Drunkard,7,date?,41139,fic,gutenberg
4178,4129,"Thorne, Guy",,The Hypocrite,3,date?,40651,fic,gutenberg
4179,4120,"Thorne, Guy",,The Secret Service Submarine: A Story of the Present War,8,date?,40581,fic,gutenberg
4180,4254,"Thorne, Guy",,The Serf,12,date?,41829,fic,gutenberg
4181,4139,"Thorne, Guy",,The Socialist,6,date?,40734,fic,gutenberg
4182,4113,"Thorne, Guy",,The Soul Stealer,17,date?,40520,fic,gutenberg
4183,4036,"Thorne, Guy",,When It Was Dark: The Story of a Great Conspiracy,27,date?,39666,fic,gutenberg
4184,1541,"Thurston, E. Temple (Ernest Temple)",,Sally Bishop: A Romance,3,date?,16925,fic,gutenberg
4185,4239,"Thurston, E. Temple (Ernest Temple)",,The City of Beautiful Nonsense,19,date?,41752,fic,gutenberg
4186,4264,"Thurston, E. Temple (Ernest Temple)",,The Green Bough,4,date?,41895,fic,gutenberg
4187,1299,"Thurston, Katherine Cecil",,Max,8,date?,14054,fic,gutenberg
4188,3477,"Thurston, Katherine Cecil",,The Gambler: A Novel,13,date?,33490,fic,gutenberg
4189,624,"Thurston, Katherine Cecil",,The Masquerader,9,date?,5422,fic,gutenberg
4190,1908,"Thurston, Katherine Cecil",,The Mystics: A Novel,12,date?,21127,fic,gutenberg
4191,3726,"Titus, Harold",,"""I Conquered""",14,date?,35866,fic,gutenberg
4192,3987,"Titus, Harold",,Bruce of the Circle A,22,date?,39056,fic,gutenberg
4193,3794,"Titus, Harold",,The Last Straw,29,date?,36523,fic,gutenberg
4194,2476,"Tolman, Albert Walter",,"Jim Spurling, Fisherman: or Making Good",5,date?,26560,fic,gutenberg
4195,978,"Tomlinson, Paul G. (Paul Greene)",,Bob Cook and the German Spy,2,date?,9899,fic,gutenberg
4196,1544,"Towne, Charles Hanson",,The Bad Man: A Novel,7,date?,16968,fic,gutenberg
4197,3605,"Train, Arthur Cheney",,McAllister and His Double,19,date?,34597,fic,gutenberg
4198,3859,"Train, Arthur Cheney",,Mortmain,8,date?,37346,fic,gutenberg
4199,1842,"Train, Arthur Cheney",,"The Confessions of Artemas Quibble: Being the Ingenuous and Unvarnished History of Artemas Quibble, Esquire, One-Time Practitioner in the New York Criminal Courts, Together with an Account of the Divers Wiles, Tricks, Sophistries, Technicalities, and Sundry Artifices of Himself and Others of the Fraternity, Commonly Yclept ""Shysters"" or ""Shyster Lawyers""",13,date?,20451,fic,gutenberg
4200,1741,"Train, Arthur Cheney",,The Man Who Rocked the Earth,29,date?,19174,fic,gutenberg
4201,1025,"Train, Arthur Cheney",,Tutt and Mr. Tutt,22,date?,10440,fic,gutenberg
4202,2514,"Tremaine, Frederick Orlin",,Wanted?7 Fearless Engineers!,27,date?,26941,fic,gutenberg
4203,410,"Tressell, Robert",,The Ragged Trousered Philanthropists,252,date?,3608,fic,gutenberg
4204,3944,"Trevena, John",,A Drake by George!,5,date?,38521,fic,gutenberg
4205,3601,"Trevena, John",,By Violence,7,date?,34576,fic,gutenberg
4206,3597,"Trevena, John",,Furze the Cruel,9,date?,34543,fic,gutenberg
4207,3672,"Trevena, John",,Menotah: A Tale of the Riel Rebellion,3,date?,35259,fic,gutenberg
4208,3662,"Trevena, John",,The Plowshare and the Sword: A Tale of Old Quebec,7,date?,35141,fic,gutenberg
4209,3364,"Trimble, Louis",,Probability,21,date?,32739,fic,gutenberg
4210,3679,"Trotter, Melvin E. (Melvin Earnest)",,Jimmie Moore of Bucktown,0,date?,35359,fic,gutenberg
4211,4190,"Trowbridge, W. R. H. (William Rutherford Hayes)",,The Letters of Her Mother to Elizabeth,3,date?,41302,fic,gutenberg
4212,2661,"Turley, Charles",,"Godfrey Marten, Undergraduate",3,date?,28567,fic,gutenberg
4213,2273,"Turner, Ethel Sybil",,In the Mist of the Mountains,15,date?,24509,fic,gutenberg
4214,500,"Turner, Ethel Sybil",,Seven Little Australians,169,date?,4731,fic,gutenberg
4215,4536,"Turner, Ethel Sybil",,The Wonder-Child: An Australian Story,21,date?,45683,fic,gutenberg
4216,2214,"Turner, Nancy Byrd",,Zodiac Town: The Rhymes of Amos and Ann,11,date?,24011,fic,gutenberg
4217,1604,"Turpin, Edna Henry Lee",,Honey-Sweet,8,date?,17892,fic,gutenberg
4218,2630,"Vaknin, Samuel",,MindGames: Short Fiction about Bizarre Mental Health Disorders,32,date?,28363,fic,gutenberg
4219,2224,"Vaknin, Samuel",,The Capgras Shift,8,date?,24109,fic,gutenberg
4220,1177,"Van Doren, Carl",,Contemporary American Novelists (1900-1920),8,date?,12563,fic,gutenberg
4221,2811,"Van Dresser, Jasmine Stone",,The Little Brown Hen Hears the Song of the Nightingale & The Golden Harvest,5,date?,29483,fic,gutenberg
4222,3799,"Van Loan, Charles E. (Charles Emmett)",,Fore!,11,date?,36682,fic,gutenberg
4223,2735,"Van Loan, Charles E. (Charles Emmett)",,Old Man Curry: Race Track Stories,8,date?,29093,fic,gutenberg
4224,685,"Van Slyke, Lucille",,Little Miss By-The-Day,2,date?,6002,fic,gutenberg
4225,3383,"Van Vorst, Marie",,Fairfax and His Pride: A Novel,2,date?,32826,fic,gutenberg
4226,3819,"Van Vorst, Marie",,The Girl From His Town,9,date?,36961,fic,gutenberg
4227,3554,"Van Vorst, Marie",,The Sentimental Adventures of Jimmy Bulstrode,4,date?,34065,fic,gutenberg
4228,2906,"Vance, Jack",,Sjambak,89,date?,30002,fic,gutenberg
4229,1016,"Vance, Louis Joseph",,Alias the Lone Wolf,20,date?,10327,fic,gutenberg
4230,3791,"Vance, Louis Joseph",,Joan Thursday: A Novel,15,date?,36502,fic,gutenberg
4231,3784,"Vance, Louis Joseph",,"Linda Lee, Incorporated: A Novel",13,date?,36445,fic,gutenberg
4232,2847,"Vance, Louis Joseph",,Nobody,12,date?,29671,fic,gutenberg
4233,1031,"Vance, Louis Joseph",,Red Masquerade: Being the Story of the Lone Wolf's Daughter,14,date?,10496,fic,gutenberg
4234,3062,"Vance, Louis Joseph",,The Bandbox,20,date?,31021,fic,gutenberg
4235,958,"Vance, Louis Joseph",,The Black Bag,21,date?,9779,fic,gutenberg
4236,882,"Vance, Louis Joseph",,The Brass Bowl,8,date?,8741,fic,gutenberg
4237,981,"Vance, Louis Joseph",,The Bronze Bell,17,date?,9927,fic,gutenberg
4238,1471,"Vance, Louis Joseph",,The Day of Days: An Extravaganza,12,date?,15873,fic,gutenberg
4239,3250,"Vance, Louis Joseph",,The Destroying Angel,22,date?,32302,fic,gutenberg
4240,979,"Vance, Louis Joseph",,The False Faces: Further Adventures from the History of the Lone Wolf,16,date?,9908,fic,gutenberg
4241,940,"Vance, Louis Joseph",,The Lone Wolf: A Melodrama,19,date?,9378,fic,gutenberg
4242,3517,"Vandercook, Margaret",,The Camp Fire Girls Across the Seas,6,date?,33806,fic,gutenberg
4243,4532,"Vandercook, Margaret",,The Camp Fire Girls Amid the Snows,7,date?,45657,fic,gutenberg
4244,3483,"Vandercook, Margaret",,The Camp Fire Girls Behind the Lines,16,date?,33532,fic,gutenberg
4245,877,"Vandercook, Margaret",,The Camp Fire Girls at Sunrise Hill,9,date?,8662,fic,gutenberg
4246,4302,"Vandercook, Margaret",,The Camp Fire Girls at the End of the Trail,4,date?,42206,fic,gutenberg
4247,4723,"Vandercook, Margaret",,The Camp Fire Girls by the Blue Lagoon,10,date?,53200,fic,gutenberg
4248,3632,"Vandercook, Margaret",,The Camp Fire Girls in After Years,9,date?,34926,fic,gutenberg
4249,4508,"Vandercook, Margaret",,The Camp Fire Girls in Glorious France,7,date?,45236,fic,gutenberg
4250,2088,"Vandercook, Margaret",,The Camp Fire Girls in the Outside World,7,date?,22938,fic,gutenberg
4251,3098,"Vandercook, Margaret",,The Camp Fire Girls on the Field of Honor,3,date?,31393,fic,gutenberg
4252,3764,"Vandercook, Margaret",,The Camp Fire Girls' Careers,4,date?,36229,fic,gutenberg
4253,2390,"Vandercook, Margaret",,The Girl Scouts in Beechwood Forest,4,date?,25801,fic,gutenberg
4254,3454,"Vandercook, Margaret",,The Loves of Ambrose,9,date?,33289,fic,gutenberg
4255,3633,"Vandercook, Margaret",,The Ranch Girls and Their Great Adventure,7,date?,34927,fic,gutenberg
4256,3850,"Vandercook, Margaret",,The Ranch Girls and Their Heart's Desire,11,date?,37271,fic,gutenberg
4257,3634,"Vandercook, Margaret",,The Ranch Girls at Home Again,8,date?,34928,fic,gutenberg
4258,3469,"Vandercook, Margaret",,The Ranch Girls at Rainbow Lodge: The Ranch Girls Series,9,date?,33409,fic,gutenberg
4259,3635,"Vandercook, Margaret",,The Ranch Girls in Europe,8,date?,34929,fic,gutenberg
4260,3499,"Vandercook, Margaret",,The Ranch Girls' Pot of Gold,3,date?,33656,fic,gutenberg
4261,3545,"Vandercook, Margaret",,The Red Cross Girls with Pershing to Victory,11,date?,33990,fic,gutenberg
4262,1984,"Vandercook, Margaret",,The Red Cross Girls with the Russian Army,40,date?,22095,fic,gutenberg
4263,872,Vera,,"Honor Edgeworth; Or, Ottawa's Present Tense",3,date?,8448,fic,gutenberg
4264,759,Vera,,The Doctor's Daughter,4,date?,6809,fic,gutenberg
4265,4028,"Verrill, A. Hyatt (Alpheus Hyatt)",,The Radio Detectives,8,date?,39576,fic,gutenberg
4266,4328,"Verrill, A. Hyatt (Alpheus Hyatt)",,The Radio Detectives Under the Sea,7,date?,42569,fic,gutenberg
4267,4327,"Verrill, A. Hyatt (Alpheus Hyatt)",,The Radio Detectives in the Jungle,17,date?,42545,fic,gutenberg
4268,1565,"Viereck, George Sylvester",,The House of the Vampire,170,date?,17144,fic,gutenberg
4269,1989,"Vincent, Harl",,Creatures of Vibration,39,date?,22154,fic,gutenberg
4270,2698,"Vincent, Harl",,The Copper-Clad World,61,date?,28883,fic,gutenberg
4271,2779,"Vincent, Harl",,Vulcan's Workshop,32,date?,29321,fic,gutenberg
4272,2793,"Vincent, Harl",,Wanderer of Infinity,37,date?,29408,fic,gutenberg
4273,3992,"Vivanti, Annie",,The Devourers,6,date?,39145,fic,gutenberg
4274,4155,"Vivanti, Annie",,The Outrage,6,date?,40949,fic,gutenberg
4275,1196,"Von Arnim, Elizabeth",,Christine,19,date?,12683,fic,gutenberg
4276,1357,"Von Arnim, Elizabeth",,Christopher and Columbus,23,date?,14646,fic,gutenberg
4277,192,"Von Arnim, Elizabeth",,Elizabeth and Her German Garden,105,date?,1327,fic,gutenberg
4278,3674,"Von Arnim, Elizabeth",,Fr?ulein Schmidt and Mr. Anstruther,18,date?,35282,fic,gutenberg
4279,3650,"Von Arnim, Elizabeth",,In the Mountains,21,date?,35072,fic,gutenberg
4280,3509,"Von Arnim, Elizabeth",,The Adventures of Elizabeth in R?gen,26,date?,33762,fic,gutenberg
4281,2945,"Von Arnim, Elizabeth",,The Benefactress,25,date?,30302,fic,gutenberg
4282,1498,"Von Arnim, Elizabeth",,The Enchanted April,192,date?,16389,fic,gutenberg
4283,3771,"Von Arnim, Elizabeth",,The Pastor's Wife,25,date?,36295,fic,gutenberg
4284,1250,"Von Arnim, Elizabeth",,The Princess Priscilla's Fortnight,19,date?,13141,fic,gutenberg
4285,682,"Von Arnim, Elizabeth",,The Solitary Summer,31,date?,5991,fic,gutenberg
4286,3574,"Von Arnim, Elizabeth",,Vera,54,date?,34366,fic,gutenberg
4287,1539,"Von Hutten, Bettina",,The Halo,6,date?,16909,fic,gutenberg
4288,1916,"Vonnegut, Kurt",,2 B R 0 2 B,2269,date?,21279,fic,gutenberg
4289,2935,"Vonnegut, Kurt",,The Big Trip Up Yonder,537,date?,30240,fic,gutenberg
4290,3817,"Vorse, Mary Heaton",,The Heart's Country,7,date?,36919,fic,gutenberg
4291,2573,"Wallace, Edgar",,Bones in London,94,date?,27525,fic,gutenberg
4292,3699,"Wallace, Edgar",,Sanders of the River,215,date?,35545,fic,gutenberg
4293,2330,"Wallace, Edgar",,Tam o' the Scoots,26,date?,25038,fic,gutenberg
4294,2315,"Wallace, Edgar",,The Book of All-Power,96,date?,24920,fic,gutenberg
4295,2391,"Wallace, Edgar",,The Keepers of the King's Peace,85,date?,25803,fic,gutenberg
4296,2317,"Wallace, Edgar",,The Man Who Knew,68,date?,24933,fic,gutenberg
4297,3323,"Wallace, F. L. (Floyd L.)",,Accidental Flight,41,date?,32597,fic,gutenberg
4298,2647,"Wallace, F. L. (Floyd L.)",,Bolden's Pets,11,date?,28460,fic,gutenberg
